,5.5303,5.4779,5.5337,5.5106,3.0237
2007-09-24,5.2837,5.2728,5.298,5.29276,2.67445
2007-09-25,5.2928,5.26181,5.30088,5.27183,2.6811
2007-09-26,5.2718,5.2643,5.2822,5.27105,2.6779
2007-09-27,5.27105,5.2533,5.2754,5.26034,2.67459
2007-09-28,5.26,5.21705,5.26439,5.22395,2.66721
2007-09-29,5.26,5.21705,5.26439,5.22395,2.66721
2007-09-30,5.26,5.21705,5.26439,5.22395,2.66721
2007-10-01,5.22395,5.22025,5.24485,5.2409,2.65169
2007-10-02,5.2409,5.23801,5.27115,5.25467,2.66781
2007-10-03,5.25486,5.2481,5.2908,5.28695,2.67636
2007-10-04,5.28705,5.26555,5.29655,5.268,2.67872
2007-10-05,5.268,5.2616,5.30862,5.2701,2.68048
2007-10-06,5.268,5.2616,5.30862,5.2701,2.68048
2007-10-07,5.268,5.2616,5.30862,5.2701,2.68048
2007-10-08,5.2701,5.2682,5.31345,5.31128,2.67228
2007-10-09,5.31113,5.27604,5.31415,5.2775,2.67807
2007-10-10,5.27753,5.2574,5.28213,5.2616,2.65402
2007-10-11,5.2614,5.2298,5.2625,5.24559,2.64706
2007-10-12,5.24537,5.2415,5.26391,5.2581,2.63644
2007-10-13,5.24537,5.2415,5.26391,5.2581,2.63644
2007-10-14,5.24537,5.2415,5.26391,5.2581,2.63644
2007-10-15,5.2581,5.23055,5.25813,5.24528,2.62236
2007-10-16,5.24509,5.23515,5.26851,5.25767,2.62949
2007-10-17,5.2575,5.2334,5.2641,5.2354,2.62217
2007-10-18,5.2354,5.20816,5.2374,5.20915,2.60267
2007-10-19,5.20942,5.1933,5.2326,5.20902,2.58938
2007-10-20,5.20942,5.1933,5.2326,5.20902,2.58938
2007-10-21,5.20942,5.1933,5.2326,5.20902,2.58938
2007-10-22,5.20905,5.1981,5.27665,5.2488,2.61392
2007-10-23,5.2488,5.22013,5.25759,5.22564,2.57509
2007-10-24,5.22582,5.21884,5.25381,5.22202,2.57701
2007-10-25,5.222,5.19612,5.23117,5.2006,2.56031
2007-10-26,5.20105,5.1674,5.20175,5.17173,2.53058
2007-10-27,5.20105,5.1674,5.20175,5.17173,2.53058
2007-10-28,5.20105,5.1674,5.20175,5.17173,2.53058
2007-10-29,5.1717,5.16245,5.1844,5.17155,2.52114
2007-10-30,5.17155,5.1572,5.1836,5.1597,2.52531
2007-10-31,5.1597,5.1368,5.1692,5.15255,2.52626
2007-11-01,5.15285,5.14621,5.17405,5.1574,2.53871
2007-11-02,5.1571,5.12895,5.1657,5.1419,2.52909
2007-11-03,5.1571,5.12895,5.1657,5.1419,2.52909
2007-11-04,5.1571,5.12895,5.1657,5.1419,2.52909
2007-11-05,5.1419,5.139,5.1604,5.1446,2.52609
2007-11-06,5.1446,5.07992,5.1446,5.0903,2.5103
2007-11-07,5.0903,5.05975,5.099,5.09085,2.48908
2007-11-08,5.0909,5.05495,5.0941,5.06185,2.49325
2007-11-09,5.06202,5.05263,5.09535,5.08955,2.48785
2007-11-10,5.06202,5.05263,5.09535,5.08955,2.48785
2007-11-11,5.06202,5.05263,5.09535,5.08955,2.48785
2007-11-12,5.0898,5.0807,5.13012,5.11245,2.50716
2007-11-13,5.11245,5.078,5.11357,5.0808,2.50149
2007-11-14,5.0808,5.05986,5.08971,5.0752,2.48924
2007-11-15,5.0755,5.06501,5.10239,5.0964,2.51018
2007-11-16,5.0968,5.07255,5.1108,5.08185,2.51938
2007-11-17,5.0968,5.07255,5.1108,5.08185,2.51938
2007-11-18,5.0968,5.07255,5.1108,5.08185,2.51938
2007-11-19,5.08224,5.07404,5.09701,5.07828,2.5157
2007-11-20,5.07875,5.01566,5.08045,5.02016,2.5119
2007-11-21,5.02035,5.00975,5.04451,5.01388,2.49728
2007-11-22,5.01405,4.97851,5.02881,4.9929,2.491
2007-11-23,4.9929,4.98814,5.04232,5.02818,2.49301
2007-11-24,4.9929,4.98814,5.04232,5.02818,2.49301
2007-11-25,4.9929,4.98814,5.04232,5.02818,2.49301
2007-11-26,5.02846,5.00677,5.03389,5.01182,2.48588
2007-11-27,5.01152,5.00087,5.03366,5.0291,2.49164
2007-11-28,5.0294,5.01666,5.06788,5.0277,2.49069
2007-11-29,5.02765,5.024,5.06451,5.0565,2.47829
2007-11-30,5.0567,5.04323,5.09613,5.08385,2.46534
2007-12-01,5.0567,5.04323,5.09613,5.08385,2.46534
2007-12-02,5.0567,5.04323,5.09613,5.08385,2.46534
2007-12-03,5.08405,5.06926,5.10017,5.08194,2.47396
2007-12-04,5.08208,5.04613,5.09468,5.05129,2.46936
2007-12-05,5.05131,5.05001,5.11449,5.09902,2.45468
2007-12-06,5.09905,5.08505,5.13395,5.10315,2.46315
2007-12-07,5.10345,5.08322,5.10831,5.09277,2.45301
2007-12-08,5.10345,5.08322,5.10831,5.09277,2.45301
2007-12-09,5.10345,5.08322,5.10831,5.09277,2.45301
2007-12-10,5.0928,5.0624,5.09395,5.06304,2.444
2007-12-11,5.06308,5.05574,5.09443,5.08665,2.44714
2007-12-12,5.0868,5.05784,5.08848,5.06449,2.44628
2007-12-13,5.06463,5.06013,5.11828,5.1002,2.46803
2007-12-14,5.1002,5.08875,5.18361,5.18361,2.50605
2007-12-15,5.1002,5.08875,5.18361,5.18361,2.50605
2007-12-16,5.1002,5.08875,5.18361,5.18361,2.50605
2007-12-17,5.1703,5.16198,5.20661,5.1796,2.52841
2007-12-18,5.1798,5.1678,5.1935,5.1726,2.5163
2007-12-19,5.1725,5.17118,5.20857,5.188,2.52242
2007-12-20,5.18804,5.18768,5.21368,5.19501,2.52923
2007-12-21,5.19519,5.17579,5.19904,5.18751,2.52067
2007-12-22,5.19519,5.17579,5.19904,5.18751,2.52067
2007-12-23,5.19519,5.17579,5.19904,5.18751,2.52067
2007-12-24,5.18658,5.1771,5.18885,5.1828,2.51438
2007-12-25,5.18658,5.1771,5.18885,5.1828,2.51438
2007-12-26,5.17525,5.14165,5.17626,5.1473,2.50075
2007-12-27,5.1473,5.09014,5.14883,5.1024,2.49443
2007-12-28,5.10217,5.05525,5.10355,5.05655,2.46894
2007-12-29,5.10217,5.05525,5.10355,5.05655,2.46894
2007-12-30,5.10217,5.05525,5.10355,5.05655,2.46894
2007-12-31,5.10217,5.05525,5.10355,5.05655,2.46997
2008-01-01,5.10217,5.05525,5.10355,5.05655,2.46997
2008-01-02,5.09422,5.05343,5.09588,5.06439,2.46368
2008-01-03,5.06425,5.04198,5.0749,5.05057,2.4586
2008-01-04,5.05091,5.02512,5.06984,5.05828,2.45271
2008-01-05,5.05091,5.02512,5.06984,5.05828,2.45271
2008-01-06,5.05091,5.02512,5.06984,5.05828,2.45271
2008-01-07,5.05842,5.05399,5.08088,5.06629,2.46413
2008-01-08,5.06633,5.04959,5.06897,5.05816,2.4542
2008-01-09,5.05815,5.04942,5.08572,5.07045,2.45864
2008-01-10,5.07039,5.02396,5.0862,5.02501,2.4551
2008-01-11,5.02498,5.02237,5.04391,5.02337,2.42565
2008-01-12,5.02498,5.02237,5.04391,5.02337,2.42565
2008-01-13,5.02498,5.02237,5.04391,5.02337,2.42565
2008-01-14,5.02342,4.99129,5.02559,5.00282,2.41091
2008-01-15,5.00268,4.98844,5.0356,5.01573,2.41765
2008-01-16,5.01583,5.00992,5.09983,5.07707,2.46638
2008-01-17,5.07711,5.06358,5.10279,5.08623,2.4697
2008-01-18,5.08626,5.07143,5.1257,5.12478,2.49225
2008-01-19,5.08626,5.07143,5.1257,5.12478,2.49225
2008-01-20,5.08626,5.07143,5.1257,5.12478,2.49225
2008-01-21,5.12447,5.1158,5.17558,5.16591,2.53293
2008-01-22,5.16576,5.07101,5.18577,5.09071,2.55365
2008-01-23,5.09053,5.08452,5.13447,5.09474,2.50734
2008-01-24,5.09487,5.04057,5.10665,5.04956,2.48356
2008-01-25,5.0499,5.04238,5.08133,5.07722,2.46531
2008-01-26,5.0499,5.04238,5.08133,5.07722,2.46531
2008-01-27,5.0499,5.04238,5.08133,5.07722,2.46531
2008-01-28,5.07704,5.03271,5.08185,5.04239,2.46925
2008-01-29,5.04256,5.03642,5.05624,5.04481,2.4582
2008-01-30,5.04473,4.99708,5.04796,5.01914,2.45676
2008-01-31,5.0191,4.99429,5.03554,5.01255,2.44609
2008-02-01,5.01271,4.98135,5.03972,5.02988,2.42823
2008-02-02,5.01271,4.98135,5.03972,5.02988,2.42823
2008-02-03,5.01271,4.98135,5.03972,5.02988,2.42823
2008-02-04,5.02986,5.01863,5.03569,5.02808,2.41863
2008-02-05,5.02812,5.02541,5.09651,5.08751,2.45489
2008-02-06,5.0873,5.07959,5.10747,5.09687,2.46353
2008-02-07,5.09705,5.08631,5.15903,5.14215,2.5
2008-02-08,5.14215,5.12132,5.15465,5.12425,2.50357
2008-02-09,5.14215,5.12132,5.15465,5.12425,2.50357
2008-02-10,5.14215,5.12132,5.15465,5.12425,2.50357
2008-02-11,5.12443,5.11206,5.14637,5.13287,2.49916
2008-02-12,5.13281,5.0996,5.141,5.11173,2.49162
2008-02-13,5.11187,5.10536,5.12925,5.11443,2.48095
2008-02-14,5.11446,5.08739,5.11687,5.09007,2.4644
2008-02-15,5.08991,5.0679,5.09015,5.07523,2.45249
2008-02-16,5.08991,5.0679,5.09015,5.07523,2.45249
2008-02-17,5.08991,5.0679,5.09015,5.07523,2.45249
2008-02-18,5.07517,5.07344,5.1023,5.08234,2.44768
2008-02-19,5.08236,5.05107,5.08267,5.0619,2.43395
2008-02-20,5.06208,5.05636,5.09938,5.06276,2.45095
2008-02-21,5.06272,5.02312,5.06923,5.03387,2.43122
2008-02-22,5.03386,5.01519,5.03917,5.03158,2.415
2008-02-23,5.03386,5.01519,5.03917,5.03158,2.415
2008-02-24,5.03386,5.01519,5.03917,5.03158,2.415
2008-02-25,5.03147,5.02155,5.0389,5.026,2.40788
2008-02-26,5.02615,4.95198,5.04468,4.96924,2.3941
2008-02-27,4.96927,4.92084,4.9702,4.9291,2.35706
2008-02-28,4.9291,4.89167,4.9435,4.90747,2.33626
2008-02-29,4.90733,4.8896,4.91931,4.89801,2.33056
2008-03-01,4.90733,4.8896,4.91931,4.89801,2.33056
2008-03-02,4.90733,4.8896,4.91931,4.89801,2.33056
2008-03-03,4.89794,4.87677,4.91458,4.90426,2.33685
2008-03-04,4.90426,4.88516,4.90948,4.9008,2.32527
2008-03-05,4.90084,4.86723,4.91835,4.87358,2.32884
2008-03-06,4.87346,4.83645,4.87425,4.84073,2.32115
2008-03-07,4.84088,4.81778,4.86708,4.84389,2.32926
2008-03-08,4.84088,4.81778,4.86708,4.84389,2.32926
2008-03-09,4.84088,4.81778,4.86708,4.84389,2.32926
2008-03-10,4.84389,4.83887,4.86938,4.85126,2.3297
2008-03-11,4.85126,4.81148,4.87788,4.85104,2.32121
2008-03-12,4.85107,4.78165,4.85515,4.78789,2.29949
2008-03-13,4.78792,4.76491,4.79677,4.77752,2.27941
2008-03-14,4.77767,4.68743,4.80043,4.70503,2.27942
2008-03-15,4.77767,4.68743,4.80043,4.70503,2.27942
2008-03-16,4.77767,4.68743,4.80043,4.70503,2.27942
2008-03-17,4.70521,4.70162,4.75447,4.72326,2.26275
2008-03-18,4.72338,4.71099,4.77434,4.75235,2.25715
2008-03-19,4.7524,4.72434,4.77392,4.75905,2.26805
2008-03-20,4.75905,4.7583,4.84374,4.83605,2.2939
2008-03-21,4.83605,4.81883,4.8603,4.85764,2.2977
2008-03-22,4.83605,4.81883,4.8603,4.85764,2.2977
2008-03-23,4.83605,4.81883,4.8603,4.85764,2.2977
2008-03-24,4.85749,4.78875,4.85815,4.7924,2.29697
2008-03-25,4.79256,4.76147,4.80386,4.76917,2.27356
2008-03-26,4.76926,4.70175,4.7843,4.71357,2.2642
2008-03-27,4.71391,4.70977,4.74209,4.71983,2.24157
2008-03-28,4.71969,4.70742,4.73705,4.71771,2.2402
2008-03-29,4.71969,4.70742,4.73705,4.71771,2.2402
2008-03-30,4.71969,4.70742,4.73705,4.71771,2.2402
2008-03-31,4.71774,4.69048,4.73249,4.72449,2.2362
2008-04-01,4.72442,4.72264,4.79058,4.77774,2.25226
2008-04-02,4.77755,4.74805,4.79849,4.76483,2.25225
2008-04-03,4.76474,4.7527,4.80805,4.76183,2.24623
2008-04-04,4.76168,4.72792,4.76418,4.75825,2.22037
2008-04-05,4.76168,4.72792,4.76418,4.75825,2.22037
2008-04-06,4.76168,4.72792,4.76418,4.75825,2.22037
2008-04-07,4.75819,4.71939,4.77089,4.73257,2.2154
2008-04-08,4.73242,4.72775,4.7592,4.74753,2.20685
2008-04-09,4.74745,4.70036,4.75106,4.7064,2.2026
2008-04-10,4.7062,4.68765,4.74252,4.72732,2.18145
2008-04-11,4.72747,4.70407,4.75835,4.74489,2.1839
2008-04-12,4.72747,4.70407,4.75835,4.74489,2.1839
2008-04-13,4.72747,4.70407,4.75835,4.74489,2.1839
2008-04-14,4.7449,4.69437,4.75076,4.71049,2.18275
2008-04-15,4.71043,4.69793,4.73416,4.72373,2.15905
2008-04-16,4.72358,4.6677,4.72361,4.6755,2.15355
2008-04-17,4.6752,4.66741,4.70769,4.69009,2.15675
2008-04-18,4.69011,4.67544,4.74873,4.71243,2.18315
2008-04-19,4.69011,4.67544,4.74873,4.71243,2.18315
2008-04-20,4.69011,4.67544,4.74873,4.71243,2.18315
2008-04-21,4.71249,4.67877,4.72321,4.686,2.1672
2008-04-22,4.68605,4.6566,4.71168,4.66712,2.157
2008-04-23,4.66723,4.66488,4.71086,4.70708,2.153
2008-04-24,4.70684,4.69904,4.77044,4.75308,2.19026
2008-04-25,4.75306,4.75057,4.79695,4.76985,2.20798
2008-04-26,4.75306,4.75057,4.79695,4.76985,2.20798
2008-04-27,4.75306,4.75057,4.79695,4.76985,2.20798
2008-04-28,4.76967,4.75396,4.78371,4.76476,2.20451
2008-04-29,4.76483,4.76285,4.8006,4.78854,2.22154
2008-04-30,4.78857,4.76362,4.80754,4.76983,2.2276
2008-05-01,4.77001,4.76799,4.83461,4.82731,2.24345
2008-05-02,4.82715,4.81445,4.85746,4.82185,2.24656
2008-05-03,4.82715,4.81445,4.85746,4.82185,2.24656
2008-05-04,4.82715,4.81445,4.85746,4.82185,2.24656
2008-05-05,4.82185,4.80102,4.83699,4.80458,2.2311
2008-05-06,4.80451,4.78503,4.82901,4.80985,2.2257
2008-05-07,4.81,4.80714,4.87954,4.87138,2.22715
2008-05-08,4.87158,4.83206,4.87759,4.84209,2.23298
2008-05-09,4.84226,4.81678,4.84296,4.83935,2.21
2008-05-10,4.84226,4.81678,4.84296,4.83935,2.21
2008-05-12,4.83929,4.7905,4.85435,4.79973,2.20485
2008-05-13,4.7998,4.79116,4.83559,4.82589,2.1907
2008-05-14,4.82606,4.81724,4.84664,4.82358,2.2071
2008-05-15,4.82346,4.79765,4.83796,4.82081,2.1982
2008-05-16,4.82083,4.78139,4.8288,4.79183,2.19653
2008-05-17,4.82083,4.78139,4.8288,4.79183,2.19653
2008-05-18,4.82083,4.78139,4.8288,4.79183,2.19653
2008-05-19,4.79168,4.77188,4.8178,4.80152,2.1875
2008-05-20,4.80151,4.75225,4.80938,4.75804,2.1806
2008-05-21,4.75815,4.71783,4.77059,4.72683,2.16685
2008-05-22,4.72683,4.71417,4.7522,4.7399,2.1761
2008-05-23,4.73987,4.72274,4.75211,4.73183,2.17415
2008-05-24,4.73987,4.72274,4.75211,4.73183,2.17415
2008-05-25,4.73987,4.72274,4.75211,4.73183,2.17415
2008-05-26,4.73189,4.71967,4.73836,4.72292,2.16185
2008-05-27,4.72291,4.71385,4.75919,4.75034,2.16604
2008-05-28,4.75022,4.73282,4.77874,4.76925,2.1767
2008-05-29,4.76909,4.76684,4.81507,4.80442,2.1797
2008-05-30,4.80439,4.78956,4.82411,4.79935,2.1864
2008-05-31,4.80439,4.78956,4.82411,4.79935,2.1864
2008-06-01,4.80439,4.78956,4.82411,4.79935,2.1864
2008-06-02,4.79935,4.78453,4.81587,4.79953,2.18098
2008-06-03,4.7994,4.77221,4.83964,4.8245,2.18675
2008-06-04,4.82445,4.8171,4.84603,4.84257,2.19191
2008-06-05,4.84259,4.77732,4.85389,4.78454,2.1969
2008-06-06,4.78451,4.71954,4.78902,4.72498,2.1744
2008-06-07,4.78451,4.71954,4.78902,4.72498,2.1744
2008-06-08,4.78451,4.71954,4.78902,4.72498,2.1744
2008-06-09,4.72499,4.70758,4.79238,4.78519,2.1678
2008-06-10,4.78515,4.77416,4.82917,4.81784,2.1874
2008-06-11,4.81769,4.78526,4.82516,4.81325,2.18495
2008-06-12,4.81326,4.81116,4.84889,4.82373,2.20585
2008-06-13,4.82397,4.82368,4.87218,4.8417,2.21955
2008-06-14,4.82397,4.82368,4.87218,4.8417,2.21955
2008-06-15,4.82397,4.82368,4.87218,4.8417,2.21955
2008-06-16,4.84183,4.79681,4.85974,4.79986,2.2089
2008-06-17,4.80004,4.7934,4.82231,4.80862,2.188
2008-06-18,4.80831,4.78534,4.82349,4.78877,2.18231
2008-06-19,4.78866,4.78297,4.8224,4.80608,2.17907
2008-06-20,4.80596,4.76461,4.80803,4.77429,2.16795
2008-06-21,4.80596,4.76461,4.80803,4.77429,2.16795
2008-06-22,4.80596,4.76461,4.80803,4.77429,2.16795
2008-06-23,4.77437,4.77353,4.82149,4.80455,2.17312
2008-06-24,4.80455,4.7742,4.80641,4.78722,2.16452
2008-06-25,4.78738,4.75295,4.80031,4.755,2.1632
2008-06-26,4.75508,4.72905,4.77211,4.7379,2.1438
2008-06-27,4.7379,4.71946,4.74452,4.7235,2.14326
2008-06-28,4.7379,4.71946,4.74452,4.7235,2.14326
2008-06-29,4.7379,4.71946,4.74452,4.7235,2.14326
2008-06-30,4.72335,4.70959,4.73989,4.73074,2.12985
2008-07-01,4.73087,4.71016,4.74285,4.71653,2.13225
2008-07-02,4.71651,4.69074,4.72599,4.69464,2.1256
2008-07-03,4.69463,4.68699,4.75521,4.74245,2.12409
2008-07-04,4.74245,4.74007,4.76958,4.76524,2.12454
2008-07-05,4.74245,4.74007,4.76958,4.76524,2.12454
2008-07-06,4.74245,4.74007,4.76958,4.76524,2.12454
2008-07-07,4.76512,4.73259,4.77634,4.74539,2.12548
2008-07-08,4.74542,4.73798,4.76868,4.75956,2.1087
2008-07-09,4.75975,4.73444,4.76286,4.74066,2.09908
2008-07-10,4.74078,4.71922,4.7538,4.7209,2.08593
2008-07-11,4.7212,4.66968,4.73141,4.68958,2.07523
2008-07-12,4.7212,4.66968,4.73141,4.68958,2.07523
2008-07-13,4.7212,4.66968,4.73141,4.68958,2.07523
2008-07-14,4.68946,4.67713,4.70916,4.67789,2.05512
2008-07-15,4.67786,4.65123,4.69965,4.68702,2.04223
2008-07-16,4.6871,4.67654,4.71879,4.70353,2.03819
2008-07-17,4.70353,4.69296,4.72475,4.70508,2.03715
2008-07-18,4.70496,4.69312,4.71916,4.70005,2.03682
2008-07-19,4.70496,4.69312,4.71916,4.70005,2.03682
2008-07-20,4.70496,4.69312,4.71916,4.70005,2.03682
2008-07-21,4.69997,4.6796,4.71253,4.68315,2.03219
2008-07-22,4.683,4.67909,4.73337,4.72104,2.05155
2008-07-23,4.72113,4.72101,4.76031,4.75173,2.07864
2008-07-24,4.75176,4.7481,4.77292,4.75236,2.07419
2008-07-25,4.75228,4.7363,4.76269,4.74529,2.0478
2008-07-26,4.75228,4.7363,4.76269,4.74529,2.0478
2008-07-27,4.75228,4.7363,4.76269,4.74529,2.0478
2008-07-28,4.74519,4.73184,4.75511,4.73702,2.04228
2008-07-29,4.73691,4.73411,4.79591,4.78438,2.0615
2008-07-30,4.78429,4.7778,4.80683,4.78529,2.06985
2008-07-31,4.7853,4.75198,4.79406,4.78955,2.06423
2008-08-01,4.78955,4.78244,4.80782,4.78395,2.06953
2008-08-02,4.78955,4.78244,4.80782,4.78395,2.06953
2008-08-03,4.78955,4.78244,4.80782,4.78395,2.06953
2008-08-04,4.78395,4.77283,4.80357,4.8015,2.06429
2008-08-05,4.8015,4.79742,4.82876,4.81376,2.08407
2008-08-06,4.81373,4.80802,4.8453,4.83321,2.1024
2008-08-07,4.83318,4.81233,4.90859,4.90167,2.13305
2008-08-08,4.90161,4.89099,5.00273,4.97696,2.18632
2008-08-09,4.90161,4.89099,5.00273,4.97696,2.18632
2008-08-10,4.90161,4.89099,5.00273,4.97696,2.18632
2008-08-11,4.97703,4.94547,5.01823,5.0106,2.20233
2008-08-12,5.01047,4.98473,5.03483,4.99405,2.21649
2008-08-13,4.99405,4.9792,5.02531,5.00555,2.22632
2008-08-14,5.00555,4.98898,5.05441,5.04682,2.24303
2008-08-15,5.04682,5.04316,5.08591,5.05063,2.27252
2008-08-16,5.04682,5.04316,5.08591,5.05063,2.27252
2008-08-17,5.04682,5.04316,5.08591,5.05063,2.27252
2008-08-18,5.05059,5.04926,5.08342,5.0756,2.2724
2008-08-19,5.0756,5.03573,5.09708,5.04876,2.27656
2008-08-20,5.04875,5.04319,5.08302,5.04676,2.25563
2008-08-21,5.04685,5.002,5.0596,5.01555,2.24849
2008-08-22,5.01552,5.00674,5.06794,5.06694,2.23948
2008-08-23,5.01552,5.00674,5.06794,5.06694,2.23948
2008-08-24,5.01552,5.00674,5.06794,5.06694,2.23948
2008-08-25,5.06684,5.03613,5.07453,5.06915,2.2477
2008-08-26,5.06915,5.0573,5.11878,5.06108,2.28195
2008-08-27,5.06111,5.04029,5.08509,5.04038,2.27369
2008-08-28,5.04034,5.03512,5.08171,5.05727,2.28035
2008-08-29,5.05723,5.05028,5.10125,5.094,2.2819
2008-08-30,5.05723,5.05028,5.10125,5.094,2.2819
2008-08-31,5.05723,5.05028,5.10125,5.094,2.2819
2008-09-01,5.09386,5.08424,5.12071,5.11556,2.29365
2008-09-02,5.1157,5.1061,5.15424,5.14138,2.3237
2008-09-03,5.14141,5.12909,5.18216,5.13585,2.34145
2008-09-04,5.13567,5.1261,5.24341,5.21907,2.39558
2008-09-05,5.21909,5.16635,5.25073,5.17325,2.42568
2008-09-06,5.21909,5.16635,5.25073,5.17325,2.42568
2008-09-07,5.21909,5.16635,5.25073,5.17325,2.42568
2008-09-08,5.17399,5.16578,5.30536,5.2902,2.47532
2008-09-09,5.2902,5.23977,5.30361,5.27355,2.47245
2008-09-10,5.27374,5.25718,5.34825,5.34125,2.4688
2008-09-11,5.34106,5.30756,5.37029,5.32305,2.4642
2008-09-12,5.32305,5.14815,5.32838,5.16312,2.4143
2008-09-13,5.32305,5.14815,5.32838,5.16312,2.4143
2008-09-14,5.32305,5.14815,5.32838,5.16312,2.4143
2008-09-15,5.16309,5.15977,5.29348,5.25213,2.38445
2008-09-16,5.25198,5.21792,5.29126,5.26476,2.41265
2008-09-17,5.26476,5.17913,5.28935,5.19251,2.3944
2008-09-18,5.19265,5.12889,5.2539,5.24613,2.3541
2008-09-19,5.24632,5.12018,5.27106,5.13096,2.34781
2008-09-20,5.24632,5.12018,5.27106,5.13096,2.34781
2008-09-21,5.24632,5.12018,5.27106,5.13096,2.34781
2008-09-22,5.13078,5.0162,5.15576,5.04557,2.2665
2008-09-23,5.04575,5.03334,5.10001,5.0794,2.2588
2008-09-24,5.07922,5.05783,5.10554,5.06946,2.27918
2008-09-25,5.06946,5.04853,5.12152,5.08085,2.28419
2008-09-26,5.08068,5.07971,5.14971,5.14339,2.31691
2008-09-27,5.08068,5.07971,5.14971,5.14339,2.31691
2008-09-28,5.08068,5.07971,5.14971,5.14339,2.31691
2008-09-29,5.14353,5.11784,5.21518,5.19331,2.3779
2008-09-30,5.19342,5.17008,5.32481,5.27852,2.4196
2008-10-01,5.27871,5.26241,5.35241,5.33496,2.4356
2008-10-02,5.33481,5.33016,5.42511,5.38561,2.49125
2008-10-03,5.38576,5.36231,5.47921,5.46896,2.50527
2008-10-04,5.38576,5.36231,5.47921,5.46896,2.50527
2008-10-05,5.38576,5.36231,5.47921,5.46896,2.50527
2008-10-06,5.46896,5.46531,5.54746,5.48855,2.57614
2008-10-07,5.48896,5.42884,5.51976,5.48547,2.56025
2008-10-08,5.48527,5.41686,5.50751,5.44652,2.57243
2008-10-09,5.44573,5.40407,5.49441,5.49211,2.66927
2008-10-10,5.49241,5.45131,5.6186,5.50331,2.70173
2008-10-11,5.49241,5.45131,5.6186,5.50331,2.70173
2008-10-12,5.49241,5.45131,5.6186,5.50331,2.70173
2008-10-13,5.50351,5.44275,5.52776,5.44565,2.64199
2008-10-14,5.44585,5.41216,5.50425,5.48734,2.58198
2008-10-15,5.48734,5.44385,5.54917,5.5284,2.68102
2008-10-16,5.52861,5.50145,5.58103,5.52801,2.69652
2008-10-17,5.52781,5.50832,5.56579,5.52842,2.69155
2008-10-18,5.52781,5.50832,5.56579,5.52842,2.69155
2008-10-19,5.52781,5.50832,5.56579,5.52842,2.69155
2008-10-20,5.52822,5.49851,5.6088,5.58928,2.70253
2008-10-21,5.58911,5.58628,5.76919,5.76517,2.85712
2008-10-22,5.76495,5.75766,5.85029,5.83747,2.98765
2008-10-23,5.8377,5.72862,5.85407,5.83815,3.0949
2008-10-24,5.83883,5.80931,5.97003,5.90735,3.15393
2008-10-25,5.83883,5.80931,5.97003,5.90735,3.15393
2008-10-26,5.83883,5.80931,5.97003,5.90735,3.15393
2008-10-27,5.90758,5.89169,6.04557,5.99817,3.1269
2008-10-28,5.99841,5.80206,6.00784,5.8584,3.07382
2008-10-29,5.8588,5.60105,5.89947,5.62633,2.8971
2008-10-30,5.62629,5.61685,5.83846,5.78954,2.82835
2008-10-31,5.78976,5.78327,5.87543,5.797,2.88111
2008-11-01,5.78976,5.78327,5.87543,5.797,2.88111
2008-11-02,5.78976,5.78327,5.87543,5.797,2.88111
2008-11-03,5.79722,5.77053,5.94209,5.91629,2.81718
2008-11-04,5.91582,5.7024,5.92147,5.78246,2.81738
2008-11-05,5.78291,5.6737,5.81026,5.7764,2.75611
2008-11-06,5.77683,5.7552,5.88085,5.83211,2.87344
2008-11-07,5.83188,5.7687,5.8517,5.7733,2.89601
2008-11-08,5.83188,5.7687,5.8517,5.7733,2.89601
2008-11-09,5.83188,5.7687,5.8517,5.7733,2.89601
2008-11-10,5.77308,5.75987,5.8724,5.84259,2.95731
2008-11-11,5.84282,5.81577,5.96295,5.91755,3.03235
2008-11-12,5.91755,5.8891,5.98585,5.9753,3.02903
2008-11-13,5.9765,5.79145,6.00945,5.8502,3.05131
2008-11-14,5.85005,5.81895,5.94922,5.92312,2.95803
2008-11-15,5.85005,5.81895,5.94922,5.92312,2.95803
2008-11-16,5.85005,5.81895,5.94922,5.92312,2.95803
2008-11-17,5.92335,5.8447,5.9323,5.9036,3.00381
2008-11-18,5.9038,5.86437,5.92644,5.90153,3.0746
2008-11-19,5.9013,5.81467,5.97246,5.96465,3.06957
2008-11-20,5.96465,5.91605,5.9962,5.96503,3.09517
2008-11-21,5.96496,5.87809,5.99175,5.88382,3.12207
2008-11-22,5.96496,5.87809,5.99175,5.88382,3.12207
2008-11-23,5.96496,5.87809,5.99175,5.88382,3.12207
2008-11-24,5.88359,5.75125,5.9317,5.79975,3.0932
2008-11-25,5.79998,5.69724,5.82123,5.74235,2.99913
2008-11-26,5.74213,5.72071,5.8126,5.76378,2.9432
2008-11-27,5.76423,5.74483,5.79403,5.7703,2.94316
2008-11-28,5.77,5.74893,5.90001,5.87095,3.00255
2008-11-29,5.77,5.74893,5.90001,5.87095,3.00255
2008-11-30,5.77,5.74893,5.90001,5.87095,3.00255
2008-12-01,5.87141,5.86284,5.91998,5.88513,3.06565
2008-12-02,5.88515,5.83409,5.92867,5.86122,3.06163
2008-12-03,5.86141,5.8484,5.9114,5.87725,3.06381
2008-12-04,5.87725,5.79744,5.93675,5.84355,3.0915
